"product_id","url"
"1e203965-83c8-4510-9bc6-335943502c33","/bloknot-ucontay-verona-192l-siniy"
"cc18d738-93f7-4880-90f2-5a6b87f33098","/organayzer-dlya-stolovykh-priborov-ikea-274832103-tr"
"2eb6500f-6ebd-4295-b5db-a51768bab47a","/bloknot-art-creation-talens-9314m-12kh12-80l-zolotistyy"
"b4352422-0fa0-4022-b0ed-48560554d036","/bloknot-art-creation-talens-80l-14.8kh21-sero-korichnevyy"
"e8a79c3e-13c2-474b-9d3c-d422f4567237","/nabor-ruchek-sakura-pigma-calligrapher-poxsdk-c349-3sht"
"329174c4-e14d-4209-905b-580cae6ea10c","/bumaga-ballet-universal-a4-500-listov"
"dbd85749-c0da-4961-81a7-0276b543ae79","/marker-yalong-yl875006-krasnyy"
"4b167970-1364-427d-8660-378d2c45f454","/ruchka-stricker-boop-81129-106"
"fe635e5c-67a2-4fc5-a8ff-4e2c84819db5","/bloknot-art-creation-talens-80l-siniy"
"bc11d11b-d060-4d3f-a089-e0de5b263fcb","/ezhednevnik-agnd-capri-xl-a4-chernyy"
"c19ad5fb-7249-4182-b572-720dd070e6ca","/ruchka-ucontay-sofia-soft-touch-sofia272-zelenyy"
"eb95100e-a026-4a19-b76b-61f0ed2abf90","/kalkulyator-deli-1507"
"af701b62-8e87-4e43-98bf-f47aadc08e91","/tetrad-a4--60l.-skrepka.-simply.-no-11"
"7ba4e073-a3b9-4a3b-b3cb-9b786b3ef7ff","/nozhnitsy-zinger-b105-s-serebristye"
"125df54e-412a-4db6-92c7-db1a80d96b1f","/karta-nkgf-magistralnye-truboprovody-rk-kt00024-89kh127sm"
"d91c6ba0-d181-4085-bf4a-cc7f8a5d987d","/tapochki-first-step-2107-19-goluboy-tr"
"9271cfe6-ed4f-4ae7-9f80-25de720658a6","/globus-globen-den-i-noch-int12500308-250mm"
"b51e631c-ef6a-4670-ae0f-6d4c17ccf337","/ruchka-stricker-aero-91635-103-chernyy"
"def55929-c5c6-4fd3-8dbf-6f6f9a22a681","/ruchka-ucontay-alisa-petronas"
"169354e6-94f7-420d-bf82-f591d2d98778","/programma-emister-dlya-izucheniya-angliyskogo-yazyka-android-12-mesyatsev"
"2511eac6-ab20-445b-b778-d17db31e92f9","/kurs-almau-futbolnyy-menedzhment-premium"
"410cdc5e-bf2e-4068-b95c-18ffed0e3246","/programma-dәrіger-online-individualnyy"
"f1d37a16-fcf1-46a4-9e90-1e31215e474e","/podpiska-megogo-tv-i-kino-optimalnaya"
"ec6f5dbf-5a8d-4b80-a0c8-36a8ea959e78","/antivirus-bitdefender-antivirus-for-mac-for-1pk-12-mesyatsev"
"8e6ca19c-aad9-4ef9-86e2-b3061f7b5c86","/podpiska-okko-optimum"
"d348bf96-e67b-489d-b2de-d6a477eb227d","/podpiska-zvooq-zvuk-muzyka-i-podkasty"
"74c1613e-3bba-41ec-8dfe-65ac87ae8768","/podpiska-mybook-premium"
"51d095ff-4e81-412c-adc0-00506397a0eb","/podpiska-okko-premium"
"73771f7b-ed95-4ed6-8eda-8ae21ad7ef34","/antivirus-kaspersky-safe-kids-1-polzovatel-12-mesyatsev"
"a9169668-18c2-43a7-a3e6-9ae8c3a6d478","/antivirus-pro32-total-security-na-12-mesyatsev"
"0ac44165-641f-47d5-90d6-b158ec099bc2","/komplekt-po-windows-11-home_microsoft-365-personal_kaspersky-standart_adguard_kaspersky-vpn"
"da388d52-68c0-4991-89c1-1bb9f93129a6","/antivirus-pro32-ultimate-security-3-ustroystva-na"
"82199e6a-4dde-4901-84fa-f8e22aae8c24","/krossovki-k.pafi-ala1220"
"73a8f59a-7fef-49cb-b17d-3522c240ddda","/tapochki-first-step-2112-17-multikolor-tr"
"23ad5e69-58b3-4199-8de6-08934b54e111","/baletki-first-step-4019-20-zelenyy-tr"
"feff7b3b-fd1a-4f1f-a3e5-9c0363dbbe57","/tapochki-first-step-3813-19-rozovyy-tr"
"87a28b72-b6ef-4d2c-be26-41f2447e7e37","/sapogi-fast-step-442sza23015-16777230"
"560be461-6c8c-4562-9302-116caf618280","/tapochki-first-step-4010-24-rozovyy-tr"
"c2ac14d5-ef1c-4710-a71d-1ce468f3e156","/tapochki-first-step-3917-19-rozovyy-tr"
"9eba12cd-0f2a-4e90-8e94-c70ce785e5a4","/tapochki-first-step-3416-21-rozovyy-tr"
"18488d69-1bd2-4058-a40e-4d0b41e62d61","/tufli-kotofey-531143-73"
"0b3e011f-aa88-4d3d-a241-aa0983e2c98a","/tufli-k.rafi-ala1044"
"e821ea95-e219-4871-a3ff-89a214b3169e","/tapochki-first-step-1943-26-bordovyy-tr"
"bfeea2c9-7491-451e-9724-0bfffc269aa3","/tapochki-first-step-1943-22-bordovyy-tr"
"1a809ab5-22e8-4d3f-ba64-1895ab973f2f","/tapochki-first-step-3366-17-seryy-tr"
"3a601a86-a200-4f88-af4c-54a7413213eb","/krossovki-k.pafi-ala1196"
"3c6bdfd1-eaa7-488c-9775-3d3d5782684f","/tufli-k.pafi-1034"
"36949891-9df9-4569-861b-d2a0c606287d","/tufli-k.pafi-1144"
"ffa496c9-36e6-4d66-975f-fa00f5c398f4","/tapochki-first-step-3362-17-oranzhevyy-tr"
"efb2a792-12a3-4fe8-a638-589c9a9f5c88","/tufli-k.pafi-1129"
"923a5f42-fdf8-420b-8931-782f6b0397bd","/sapogi-kauri-690mup-24-25"
"b37b9bb5-d2c0-488b-8395-74a437b1d086","/tufli-fast-step-837fa02-16777235"
"c254dbfe-e79d-4c0e-a73e-8536a4157847","/tufli-k.pafi-1137"
"0c537669-0b3b-4f3a-854f-d772e92c77ab","/tapochki-first-step-2104-18-rozovyy-tr"
"4f62f8e9-f1cb-432a-b6a1-6b51c05e6447","/krossovki-k.rafi-ala1082"
"99b947fc-9f58-44d7-9202-f75e735363e7","/tufli-fast-step-006xa912-16777231"
"7e13c3b6-4ae9-4aaa-9852-b437f1463e21","/chuni-rhein-xh0801-serye-29"
"fba72790-1620-4c28-b474-61af598e1aef","/sapogi-reima-5400100r-4960-35-fioletovye"
"ebf25744-8611-4d39-926d-653abd625e34","/tapochki-first-step-2104-22-rozovyy-tr"
"e792be95-d5e7-4266-a5f6-43e2d7e1c0f1","/tufli-kotofey-333026-25"
"7fb9fd13-4935-4c1b-961a-9d763bb848d9","/tufli-fast-step-006xa912-16777230-32-chernye"
"53399dcd-34b6-45b8-a602-0b5163af481b","/krossovki-k.pafi-1143"
"104af828-b169-4e9e-b99f-992f7b90322e","/sandalii-promax-504-pro"
"7bc44a8d-261b-4354-9db6-0e8ca6b9bbd0","/krossovki-joma-j.temw-910"
"24915c84-ee67-452e-9858-12536de1c917","/tapochki-first-step-2104-17-rozovyy-tr"
"d987433c-8838-4549-83e9-cf5385e19f49","/mokasiny-k.pafi-ala1147"
"c92b7024-b185-4b1a-983d-a3bb97f9fd73","/tapochki-first-step-3363-21-rozovyy-tr"
"9724abf5-dbea-40f0-ac20-971a62158c34","/sapogi-reima-5400100r-4960-32-fioletovye"
"b76f1bcf-f4e0-489d-8834-bee619b3ad4c","/tapochki-first-step-3365-25-seryy-tr"
"eb39eb6b-1f2d-4632-83a6-dd1eed67ed68","/tapochki-first-step-3880-17-rozovyy-tr"
"b0ad8b4c-6921-49b7-9408-eca3a325a296","/tufli-kotofey-333026-24"
"28ca0477-fe47-4050-9163-8ac6796a0bbc","/krossovki-salomon-speedcross-471239"
"df46c58b-09f1-4345-b209-cf6d249647ab","/tufli-kotofey-533062-22"
"ed2ed0ab-5655-4fc6-9264-7e8b57701811","/tapochki-first-step-3996-31-zheltyy-tr"
"d6dd1263-2cc4-43aa-b7d9-efd0ac07642e","/sapogi-reima-5400100r-4960-24-fioletovye"
"5667f0a6-2f96-4c28-a7e2-fd2ca78d2eda","/tapochki-deriza-drz7102-2ka-17-zolotistyy-tr"
"8d9e95c9-655a-4969-bdba-f3870283aff2","/krossovki-k.pafi-1135"
"aa6a327a-319f-43a6-9659-55276683218b","/chuni-rhein-xh0801-serye-21"
"94132532-f933-44f3-946b-f16abc6cacd8","/tapochki-first-step-3999-25-rozovyy-tr"
"92ffcf18-6011-4441-8585-98f017b37681","/krossovki-k.pafi-ala1193"
"2f9b2a21-9481-4f20-b285-e5ec4d0d44a1","/krossovki-k.pafi-ala1189"
"6cbe57b6-2c46-4299-8b5c-68b09cbf7e7b","/baletki-k.rafi-ala1061"
"ac04d4dd-66a5-4126-bf56-62e25b54a02a","/mokasiny-k.pafi-ala1147-37-golubye"
"a3923bbc-6407-487f-b2d5-7181b46163f8","/krossovki-k.pafi-ala1226"
"5321f651-b686-4dee-ba8c-c0b7609d5dcb","/tapochki-first-step-3366-20-seryy-tr"
"9c3c075a-2f03-4bdc-b3a8-efe2655500d9","/krossovki-joma-j.sprint-jspris2313v"
"d7f5d59b-37d3-426c-a672-233e3cb1461a","/krossovki-k.pafi-ala1189-33-rozovye"
"9fbb2c8f-34fb-44a6-b2d8-b8838f719b60","/tapochki-first-step-3213-20-krasnyy-tr"
"41345e87-3c40-4221-b877-50e121f9f0df","/tapochki-first-step-girl-power-2111-22-rozovyy-tr"
"18f4cce5-57e2-487d-8c3c-6e75e0b8ed87","/tapochki-first-step-1941-24-bordovyy-tr"
